filename,filepath,document_type,year,chunk_num,chunk_text,topic,confidence,cosine
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_51.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_51.txt,,,4,"Het 
kon niet anders, concludeerden de genoemde Britse rechters, of het Neder­
landse koloniale bestuur in Suriname stond heimelijk aan de kant van de 
smokkelaars.10 De Britten waren niet te spreken over het optreden, of beter het gebrek 
eraan, van de koloniale ambtenaren in Suriname tegen de slavenhandel. Zij wreven hun meermalen onder de neus dat er vaak geen enkel Neder­
lands marineschip voor de Surinaamse kust voer en spoorden Nederland 
aan om daar voldoende oorlogsschepen te laten patrouilleren. Toch nam 
Nederland wel maatregelen. In 1824 vond een aanscherping plaats van de 
strafbaarstelling van slavenhandel in de vorm van een boete van tiendui­
zend gulden, vijftien jaar dwangarbeid en verbeurdverklaring van het 
schip.",Everyday Racism & Modern Racial Inequality,1.0,0.08900862436453899
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_51.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_51.txt,,,5,"Twee jaar later werd bij Koninklijk Besluit ook voor Suriname een 
slavenregister ingesteld en net als in Nederlands-Indië was dit bedoeld om 
illegale importen van slaafgemaakten tegen te gaan. Ook de aanstelling 

— 153 —
— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
van Johannes van den Bosch als commissaris-generaal voor de Antillen 
en Suriname met de uitdrukkelijke opdracht om een einde te maken aan 
Atlantische slaveninvoer in Suriname, heeft naar verluidt een positieve 
uitwerking gehad. Na 1827 schijnen de aantallen ingevoerde slaafgemaak­
ten teruggelopen te zijn.11 In ieder geval meldden de twee Britse rechters in Paramaribo in 1833 
aan de Britse minister van Buitenlandse Zaken, Palmerston, dat er de laat­
ste drie jaar geen slaafgemaakten Suriname meer waren binnengesmok­
keld.",Colonial Exploitation & Economic Inequality,1.0,0.07359800721939871
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_51.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_51.txt,,,6,"Er zou enkel invoer hebben plaatsgevonden van Curaçao, hetgeen 
niet in strijd was met het Brits-Nederlandse verdrag. Toch is het de vraag 
of deze slaafgemaakten werkelijk uit Curaçao afkomstig waren, omdat 
andere bronnen wijzen op zeer beperkte aantallen, hooguit tien tot 
­twintig per jaar, die van dit eiland naar Suriname vertrokken. Bovendien 
bleven buitenlandse slavenhalers proberen uit Afrika ontvoerde mensen 
in Suriname te importeren. Nadat in 1834 in de Britse koloniën de slavernij 
was afgeschaft, werden de Britse rechters in Suriname steeds assertiever in 
hun optreden. Zij verweten het koloniale bestuur dat het bevrijde slacht­
offers van de Atlantische slavenhandel op suikerplantages te werk stelde.",Everyday Racism & Modern Racial Inequality,1.0,0.09561828874675149
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_51.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_51.txt,,,7,"Het leek hun onaannemelijk dat hier van vrijwilligheid sprake was gezien 
de zwaarte van de arbeid en de hoge sterfte op deze ondernemingen. Ont­
kenningen van Nederlandse zijde maakten geen indruk, zo liet de Britse 
minister van Buitenlandse Zaken de Nederlandse regering weten. Het was 
duidelijk dat het geduld van de Britten opraakte. Zij hamerden nu op 
iedere letter van het verdrag tegen de slavenhandel. Dat er nog slavernij 
bestond in het Nederlandse koninkrijk was in hun ogen al stuitend 
genoeg.",Everyday Racism & Modern Racial Inequality,1.0,0.056777497395766895
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_51.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_51.txt,,,8,"Van hun kant beschouwden de Nederlandse autoriteiten in 
­Suriname, en zeker de planters, de Britse rechters steeds meer als bet­
weterige pottenkijkers. De planters deden er alles aan om deze rechters 
het leven zuur te maken. Uiteindelijk werd in 1845 het gemengd gerechts­
hof opgeheven.12 
◼ ◼◼  Curaçao Vanaf de zeventiende eeuw tot aan de Britse bezetting van 1807 tot 1816 
was Curaçao een Caribisch knooppunt van slavenhandel. Nadien bleef 
dit eiland, waar meer slaafgemaakten leefden dan in de rest van de Neder­
landse Antillen tezamen, nog decennialang een centrum van kleinschalige 
slavenhandel.",Everyday Racism & Modern Racial Inequality,1.0,0.07947194142390263
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_54.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_54.txt,,,0,"— 160 —
Pepijn Brandon (1980) is hoogleraar Mondiale 
Economische en Sociale Geschiedenis aan de VU 
en senior onderzoeker aan het Internationaal 
Instituut voor Sociale Geschiedenis. Hij leidde 
verschillende onderzoeksprojecten over het 
Nederlandse slavernijverleden.

— 161 —
Pepijn Brandon	
11. 	
Slavernij,  
	
kolonialisme en  
	
de financiële sector 
In april 2022 bood de abn amro Bank formeel excuses aan voor de rol die 
historische voorlopers van de bank hadden gespeeld in de internationale 
slavernij. Niet veel later volgde De Nederlandsche Bank (dnb). De meest 
markante voorganger van abn amro waarvan de slavernijconnecties 
waren doorgelicht, was de firma Hope & Co. Die moet gerekend worden 
tot de grootste internationale handels- en financiershuizen van de tweede 
helft van de achttiende eeuw. Juist in die periode bleek de financiële gigant 
maar liefst een kwart tot een derde van zijn jaarlijkse opbrengsten te 
­behalen uit slavernijgerelateerde activiteiten.",Colonial Exploitation & Economic Inequality,1.0,0.065
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_54.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_54.txt,,,1,"De firma verstrekte en 
beheerde voor eigen rekening leningen aan plantages in Nederlandse, 
Britse en Deense koloniën, verdiende aan de handel in door slaafgemaak­
ten geproduceerde goederen uit het Caribisch gebied en Azië, en was ook 
geldschieter voor andere grote Europese handelshuizen die investeerden 
in de plantagesector. Tot in de negentiende eeuw bleef het inmiddels 
sterk afgeslankte financiershuis betrokken bij de slavernijeconomie, 
onder andere door investeringen in de plantagesector in het zuiden van 
de Verenigde Staten.1 De direct tot slavernij terug te voeren activiteiten van de firma waren 
i­ngebed in een veel bredere betrokkenheid bij slavernij en kolonialisme. Medeoprichter van de firma Thomas Hope was bewindhebber bij de 
West-Indische Compagnie (wic) en de Verenigde Oost-Indische Compag­
nie (voc), en trad in beide compagnieën op als vertegenwoordiger van 
­respectievelijk de stadhouders Willem iv en Willem v (zie hoofdstuk 29 
van Raymund Schütz). Op de Britse markt speculeerde Hope & Co op grote 
schaal op aandelen van de Britse East India Company.",Colonial Exploitation & Economic Inequality,1.0,0.16858544608470494
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_54.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_54.txt,,,2,"Als verstrekker van 
grote staatsleningen financierde de firma bovendien regelmatig koloniale 
ondernemingen en speelde hij een belangrijke faciliterende rol bij de 
­Louisiana Purchase (1803), die de jonge Verenigde Staten de controle gaf 
over aanzienlijk zuidelijk plantagegebied. Ook voor de terugbetaling 
van staatsleningen was Hope & Co direct afhankelijk van het succes van 

— 162 —
— STAAT EN SLAVERNIJ —
Europese koloniale ondernemingen. Zo vormden de opbrengsten uit de 
handel in (gedeeltelijk) via slavenarbeid verkregen Braziliaanse diamanten 
en tabak het onderpand voor grote leningen aan het begin van de negen­
tiende eeuw.2  
 
Hope & Co is exemplarisch voor de historische verwevenheid van de 
Nederlandse financiële en zakelijk dienstverlenende sector met slavernij 
en kolonialisme, al was de schaal van de betrokkenheid van deze firma wel 
uitzonderlijk. Recent onderzoek naar dnb toonde de voortzetting van 
deze verwevenheid in de negentiende eeuw, in de laatste decennia van de 
slavernij.3 Tussen het eind van de zestiende en de late negentiende eeuw 
nam de financiering van koloniale en slavernijondernemingen vele ver­
schillende vormen aan.",Colonial Exploitation & Economic Inequality,1.0,0.1358036190637778
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_54.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_54.txt,,,3,"Het is onmogelijk om die in een korte bijdrage 
allemaal te bespreken, laat staan om daarnaast ook nog aandacht te beste­
den aan de ideeënwereld en mentaliteit die schuilgingen achter het wijd­
vertakte systeem van investeren in handel in mensen of door dwangarbeid 
verkregen producten. Dit hoofdstuk concentreert zich op drie gezichts­
bepalende aspecten van de Nederlandse financiële betrokkenheid: de 
financiering van koloniale handelscompagnieën in de zeventiende eeuw, 
de expansie van de West-Indische plantagesector in de achttiende eeuw 
en de erfenissen in de negentiende eeuw en daarna. ◼ ◼◼ Financiering van de voc en de wic De opkomst van de Nederlandse slavenhandel en de organisatie van 
­slavernij in door Nederlanders beheerste gebieden zijn onlosmakelijk 
­verbonden met de voc en wic.",Colonial Exploitation & Economic Inequality,1.0,0.13242443839434612
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_54.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_54.txt,,,4,"Maar deze compagnieën opereerden nooit 
alleen. Achter de door de Staten-Generaal goedgekeurde monopoliemaat­
schappijen stonden private investeerders, die niet zelden probeerden om 
ook buiten de compagnieën om een graantje mee te pikken van de groei­
ende koloniale handel. De voc was verantwoordelijk voor een van de 
belangrijkste financiële innovaties in de geschiedenis van het kapitalisme: 
ze werd het eerste bedrijf ter wereld met permanent kapitaal en verhan­
delbare aandelen. Compagnieën waren al voor de oprichting van de voc in 1602 een gang­
bare ondernemingsvorm. Een compagnie was een tijdelijk partnerschap 
tussen handelaren.",Dehumanization & Scientific Racism,1.0,0.12135597524338357
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_54.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_54.txt,,,5,"Ieder legde eigen kapitaal in om een onderneming 
mogelijk te maken, bijvoorbeeld het uitreden van een schip. De investe­
ring gold voor één reis of een beperkte periode. Na afloop ontbonden de",Colonial Exploitation & Economic Inequality,1.0,0.08488746876271654
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_55.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_55.txt,,,0,"— 163 —
— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN — De VOC was het eerste bedrijf ter wereld dat aandelen verhandelde. Dit aandeel, ter waarde van zeshonderd gulden, werd op 6 oktober 1606  
gekocht door kruidenier en later haringkoper Theunis Jansz.

— 164 —
— STAAT EN SLAVERNIJ —
partners de compagnie en ontvingen zij hun startkapitaal terug, waarbij 
ze de winsten of verliezen onderling verdeelden. Op deze wijze organi­
seerde een ondernemer als Balthazar de Moucheron (circa 1552-circa 1630), 
zijdelings betrokken bij slavenhandel op de Afrikaanse kust, verschillende 
vloten naar Azië voor de oprichting van de voc. Johan van der Veken 
­(1549-1616), een van de eerste bekende Nederlandse participanten in de 
trans-Atlantische slavenhandel, richtte vergelijkbare tijdelijke compagnie­
ën op voor zijn handelsreizen in suiker en mensen in het Atlantisch 
gebied.",Colonial Exploitation & Economic Inequality,1.0,0.134790966504298
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_55.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_55.txt,,,1,"De organisatie van de handel op Azië via gelegenheidscompagnieën 
bleek echter al snel een beperking voor de economische en militaire ambi­
ties van de Nederlanders. Vooral door de inzet van raadspensionaris Johan 
van Oldenbarnevelt verenigden de verschillende ‘voorcompagnieën’ zich 
in 1602 tot een enkele door de Staten-Generaal gesteunde compagnie. Deze voc kreeg het alleenrecht op de Nederlandse handel tussen Azië en 
Europa, en mocht daarnaast haar door de uitgifte van aandelen verkregen 
startkapitaal van 6,4 miljoen gulden inzetten om uit naam van de 
­Staten-Generaal oorlog te voeren, koloniën te stichten en recht te spreken 
in door haar veroverde gebieden. De financieringsvorm bleef echter lijken 
op die van een traditionele compagnie: na tien jaar zou de voc geliqui­
deerd worden ten gunste van de aandeelhouders, die vervolgens zouden 
kunnen besluiten om een nieuwe compagnie op te richten. De enorme 
kosten van oorlog en verovering drukten echter op de handelswinsten en 
daarmee op de uitgekeerde dividenden.",Colonial Exploitation & Economic Inequality,1.0,0.1643452031377628
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_55.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_55.txt,,,2,"De Staten-Generaal waren bang 
dat de financiers van de voc bij liquidatie van de Compagnie eieren voor 
hun geld zouden kiezen, en niet opnieuw zouden willen deelnemen in een 
vergelijkbare onderneming. Daarom namen ze een radicaal nieuwe stap: 
de staat stond de Compagnie in 1612 toe om de beloofde opheffingsdatum 
te negeren en de terugbetaling van het oorspronkelijk geïnvesteerde 
­kapitaal uit te stellen voor onbepaalde tijd. Dat leidde uiteraard tot een 
gespannen verhouding met de aandeelhouders. Sommigen daarvan pro­
beerden zelfs een eigen onderneming op te zetten om het voc-monopolie 
te doorbreken. De spanningen duurden voort tot 1623.",Colonial Exploitation & Economic Inequality,1.0,0.08819171036881969
Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_55.txt,sources\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen__segment_55.txt,,,3,"Een combinatie van 
nieuwe garanties van de staat en de doorbraak voor de voc in Azië door 
Jan Pieterszoon Coens brute, en op de Banda-eilanden zelfs genocidale, 
veroveringscampagne besliste de conflicten in het voordeel van de voc-­
bewindhebbers.4 Rond dezelfde tijd verleenden de Staten-Generaal 
ook een octrooi aan de wic, opgezet naar het model van haar Aziatische 

— 165 —
— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
­voorganger. De gelijktijdige strijd om het kapitaal van de voc zorgde er 
wel voor dat investeerders in eerste instantie veel minder toeschietelijk 
waren, maar in de loop van 1623 was het startkapitaal van 7,1 miljoen 
­gulden bijeen.5 Vanaf het begin had de wic echter nog veel directer 
­concurrentie van private ondernemers dan de voc. Verschillende goederen 
waren uitgezonderd van het monopolie en voor de organisatie van de 
eigen ­handelsvloten was de wic sterk afhankelijk van zelfstandige 
­onder­nemers.",Colonial Exploitation & Economic Inequality,1.0,0.132499735000795
