chunk_text,topic
"Hendrik Swellengrebel Het octrooigebied van de voc – het deel van de wereld waar de voc 
handel mocht drĳven en een monopolie bezat – strekte zich uit van Japan 
tot Kaap de Goede Hoop, de zuidelĳke punt van huidig Zuid-Afrika. De 
Kaap was een beetje een buitenbeentje in het voc-imperium, omdat de 
vestiging niet belangrĳk was voor de exploitatie van producten op de 
Europese markt, maar zich van een verversingsstation ontwikkelde tot 
een vestigingskolonie, een plek waar veel Europeanen zich vestigden. Onder hen natuurlĳk ook Utrechters.",Colonial Exploitation & Economic Inequality
"Omdat de Staten-Generaal de voc met grote subsidiebedragen steunden , 
bedongen de Staten van Utrecht in 1614 het recht een ‘extraordinaire’ 
bewindhebber in de voc-kamer van Amsterdam te benoemen. Dat 
veel bewindhebbers namens Utrecht ook uit de stad zelf kwamen, zal 
niet verbazen (zie het artikel van Jouwe, Lukkes en Raben en dat van 
Matthias van Rossum). Het stadsbestuur zelf investeerde niet in de Compagnie. De stadsfi-
nanciën leunden voor verreweg het grootste deel op belastingheffing 
en opbrengsten uit vastgoed, niet op overzeese investeringen.1 Indirect 
profiteerden de stedelĳke financiën via de belastingheffing wel van de 
koloniale welvaart in de stad.",Colonial Exploitation & Economic Inequality
"voordrachten over 
literatuur en maatschappelĳke kwesties, waaraan sinds 2019 een ereprĳs 
is verbonden voor schrĳvers die zich daarmee bezighouden. Belle van 
Zuylen werd immers gezien als een feministe avant la lettre, die vanuit 
een kosmopolitische, intellectuele invalshoek (ze woonde anderhalf 
jaar in Parĳs, bezocht verschillende Europese kuuroorden en bracht 
een groot deel van haar leven door in het toen Pruisische Neuchâtel in 
Zwitserland) naar de wereld keek.4
Enkele van de sociaal-politieke vraagstukken die Belle in haar 
werk aansneed, waren slavernĳ en koloniale verhoudingen.5 Daarmee",Colonial Exploitation & Economic Inequality
"In het betoog van koopman 
Van Wĳngaarden wordt de slavernĳ in ieder geval niet genoemd. Na 
alle argumenten vóór een Utrechtse suikerfabriek opgesomd te hebben, 
concludeert hĳ ‘dat soodanig een fabricq aen niemant ter Werelt eenig 
nadeel kan aenbrenge…’35
Ondanks de grote populariteit van suiker bracht het Utrechtse Sui-
kerhuis niet de gewenste opbrengsten voor de Utrechtse Compagnie. In 

66 
MATTHIAS LUKKES
de eerste jaren zou het Suikerhuis onder meesterknecht Arie Hakman 
redelĳke winst hebben gemaakt.36 Cĳfers tonen echter aan dat daarna, 
tussen 1736 en 1742, in totaal bĳna 60.000 gulden verlies werd geleden.37 
Misschien kwam dit doordat er enkele prĳzige investeringen waren 
gedaan, maar aannemelĳker is dat het de compagnie simpelweg niet 
lukte de fabriek rendabel te maken. Volgens een rapport van commis-
sarissen uit 1726 waren de bewindhebbers zelf schuldig hieraan en 
belemmerden",Colonial Exploitation & Economic Inequality
"Koloniale renteniers bezaten 
landhuizen en namen zitting in de vroedschap, de Staten van Utrecht, 
en zelfs de Staten-Generaal. Ook tĳdens hun actieve carrière werden 
de banden met Utrecht onderhouden, zo laat Matthias van Rossum 
in zĳn bĳdrage zien. voc-dienaars stuurden kapitaal terug naar de 
achterblĳvers in Utrecht, waardoor de statige huizen langs de gracht 
en de uitgestrekte landgoederen rond de stad direct zĳn te verbinden 
met door tot slaaf gemaakten verzette arbeid. Wim Manuhutu schetst 
vervolgens het spectrum aan houdingen die Utrechtse voc-dienaren 
konden innemen: van gewetensbezwaarde, zoals de zeventiende-eeuwse 
admiraal Steven van der Haghen, tot potentaat, zoals de achttiende-
eeuwse resident George Beens, die een waar schrikbewind voerde in 
zĳn afdeling op het eiland dat nu Sulawesi heet.",Colonial Exploitation & Economic Inequality
"Bĳ Belle van Zuylen lĳkt die invloed niet groot te zĳn 
geweest: ze bereikte maar een beperkt lezerspubliek en het werk waarin 
ze het meest uitweidt over de koloniën (Suite de Trois Femmes) werd pas 
postuum, 186 jaar later, uitgegeven. Nu weerspiegelt haar werk vooral 
haar gedachtegoed als verlichtingsdenker van het eind van de achttiende 
eeuw. Een vrouw die nadacht over begrippen als vrĳheid en gelĳkheid 
in de verhouding tussen mannen en vrouwen en zelfs van tot slaaf 
gemaakten tot hun overheersers, maar die geen abolitionist was. Waar 
andere schrĳvende Nederlandse vrouwen als Betje Wolff en Aagje Deken 
(1780) en Petronella Moens (1798) pamfletten schreven tegen slavernĳ 
en slavenhandel, hield Belle van Zuylen zich stil. Zĳ was, zoals Suzan 
van Dĳk ook onlangs nog eens benadrukte, minder opstandig tegen 
de gevestigde orde dan vaak is gesuggereerd.54 Haar huidige reputatie 
als feministe avant la lettre en strĳdster voor gelĳkwaardigheid, moet 
misschien iets genuanceerd worden.",Colonial Exploitation & Economic Inequality
"In 1778 erfde zĳ 
van haar vader, en daarmee indirect ook van haar al eerder overleden 
moeder, een aardig fortuin: 162.490 gulden – dat is ruim 1,5 miljoen 
euro vandaag de dag. Na aftrek van Belles eerdere bruidsschat hield 
ze een kleine honderdduizend gulden over. Van haar totale vermogen, 
inclusief onroerend goed, was 34 procent belegd in koloniale zaken. Haar vermogen in waardepapieren (exclusief onroerend goed) had 
zelfs voor 40 procent betrekking op voc- en wic-aandelen, obligaties 
van planters in Suriname, de Britse East India Company en de Britse 
South Sea Company.24
Voor het vermogen van een particulier zĳn dit opmerkelĳk grote 
aandelen in zowel Nederlandse als internationale overzeese zaken. Zo 
was in Leiden in de achttiende eeuw het percentage van het vermogen 
dat door de elite was belegd in de voc en wic veel lager:",Colonial Exploitation & Economic Inequality
"148 
ESTHER CAPTAIN Het is waarschĳnlĳk dat Sara Sibilla Verdion nog niet eerder haar 
geboorteland had verlaten. Tĳdens de oversteek verkeerde zĳ niet alleen 
in het gezelschap van haar echtgenoot, maar ook Siti (en mogelĳk ook 
Lucretia en zoon Jan) reisde(n) mee naar Utrecht. Dat was bĳzonder, 
omdat de voc probeerde de komst van slaafgemaakten vanuit Azië 
naar de Republiek der Zeven Verenigde Nederlanden zoveel mogelĳk 
te beperken.",Colonial Exploitation & Economic Inequality
"De nettowaarde daarvan, inclusief de erfenis van zĳn eerder overleden 
vrouw, werd bĳ de verdeling getaxeerd op bĳna 1,7 miljoen gulden, nu 
zo’n 15,4 miljoen euro.12 Een onvoorstelbaar bedrag. De boedel werd 
over de drie levende kinderen verdeeld, waarvan Laurens Jan ruim zes 
ton ontving. Deze Laurens Jan was al lang daarvoor, als jonge twintiger, naar de 
Republiek vertrokken, waar hĳ trouwde met de Utrechtse Margaretha 
Roosmale en zich vestigde in een pand uit haar familiebezit aan het 
Janskerkhof",Colonial Exploitation & Economic Inequality
"Hĳ werd in 1675 verkozen tot raad in de vroedschap 
en functioneerde van 1678 tot 1680 tweemaal als burgermeester.7 De 
banden met de elites van de voc en kamersteden waren dan ook nauw. Zo liet de Utrechtse regent Willem van der Muelen, heer van Nieuwkoop 
en Portengen, bĳ zĳn overlĳden in 1690 maar liefst 30.500 gulden aan 
voc-aandelen na. Willem was afkomstig uit een overgekomen Antwerps 
koopmangeslacht, maar was zelf in Utrecht geboren en opgeklommen tot 
schepen, raad en thesaurier (schatkistbewaarder) van de stad. Door zĳn 
huwelĳken raakte Willem verbonden met de prominente Amsterdamse 
koopmans- en regentenfamilies (en voc-grootinvesteerders)",Colonial Exploitation & Economic Inequality
"De bewegingen van Lizette en 
haar dochter Johanna over drie continenten: Amerika, Europa en 
Azië, en met een voormoeder uit Afrika, laten zien dat vrouwen met 
Lizette van Wicky meldt het overlijden van broer Louis, Amsterdamsche Courant, 23 juli 1805 
(Delpher)
Lizette bij het doodsbed van broer Louis. Uit het dagboek van Christiaan Andriessen, 19 juli 
1805 (Collectie Koninklijk Oudheidkundig Genootschap)

EDUARD, SITIE, PIETER EN LIZETTE 
225
een familiegeschiedenis in slavernĳ in alle delen van het Nederlandse 
koloniale rĳk mobiel waren, gedwongen door slavernĳ, maar ook uit 
vrĳe wil. Pieter Quint Ondaatje",Colonial Exploitation & Economic Inequality
"Zo liet zĳ onder meer vastleggen 
dat ‘alle haar juwelen versegelt ingelĳst ter bewaring voor hare na te 
latene kind of kinderen zullen moeten worden gebragt’.9 Behalve haar 
kinderen komen ook anderen in haar testamenten voor, onder wie Siti 
van Batavia, Lucretia van Batavia en Jan van Biesing. Steeds worden zĳ 
samen in één adem genoemd. Ondanks de beperkingen die de voc legde op het vervoer van slaafge-
maakte personen naar de Republiek, konden hogere ambtenaren toch 

SARA SIBILLA",Colonial Exploitation & Economic Inequality
"Een van de families bĳ wie ze in de winter van 1769-1770 
in Utrecht op bezoek kwam en dineerde, waren de voormalige hoge 
voc-dienaar Joan Gideon Loten (1710-1789) en zĳn ruim twintig jaar 
jongere Britse vrouw Lettice Cotes (1733-1810). Daar zou ze bediend 
kunnen zĳn door Sitie – Lotens bediende die hem door de vorst van 
Bone in Zuid-Sulawesi ten geschenke was gegeven en die, naar hĳ zelf 
beweerde, geen ‘slavin’ was.47 Er zĳn aanwĳzingen dat Sitie voor Loten 
meer dan enkel een bediende was, maar in hoeverre die liefde wederzĳds 
was, is natuurlĳk de vraag. Loten liet haar bĳ testament wat geld na 
zodat ze in ieder geval na zĳn dood niet helemaal alleen zonder geld 
op straat zou staan (zie ook het artikel van Nancy",Colonial Exploitation & Economic Inequality
"WIM MANUHUTU Een door de voc tegen Beens ingediende aanklacht vanwege mis-
dragingen en corruptie liep op niets uit. Beens spande op zĳn beurt 
aan zaak aan tegen de voc en slaagde er in 1756 in om een vergoeding 
van ruim 26.000 gulden (bĳna 300.000 euro) van de kamer Amsterdam 
van de voc los te krĳgen. Dit kwam bovenop de 55.000 gulden (ruim 
600.000 euro) die hĳ vanwege zĳn salaris en privéhandel op zĳn tegoed 
kon laten bĳschrĳven. Zĳn verblĳf op Celebes had hem een vermogend 
man gemaakt.",Colonial Exploitation & Economic Inequality
"16 
NANCY JOUWE, MATTHIJS KUIPERS EN REMCO RABEN
slaaf gemaakten naar Elmina. Na zĳn diensttĳd als belangrĳkste man 
op Elmina, zorgde Van Voorst goed voor zichzelf, want in 1764 liet hĳ 
275 tot slaaf gemaakten naar Suriname verschepen, waar ze voor 103.939 
gulden werden verkocht, zo’n 375 gulden per persoon. Een jaar later 
kocht Jan van Voorst Janskerkhof 13, in Utrecht, nu een van de panden 
van de Universiteit Utrecht, waar religiewetenschappen huist.",Colonial Exploitation & Economic Inequality
"We kunnen dus concluderen dat de Utrechtse regentenklasse zeer 
grote belangen had in de koloniale handel en slavernĳ. Zelfs als we 
alleen de – aangetoonde – directe betrokkenheid meten, zien we dat 
percentages van 20 tot 40 procent realistisch zĳn. Dat de aard en omvang 
van de belangen per familie en individu verschilden, hoeft geen betoog. Als het onderzoek iets duidelĳk maakt, is het dat de bestuurlĳke elite col-
lectief op verdiensten dreef uit koloniale ondernemingen en op slavernĳ 
gebaseerde productieketens. Bĳna elke regentenfamilie had leden die in 
koloniale zaken investeerden of naar de koloniën reisden, of trouwden 
in koloniale families in.",Colonial Exploitation & Economic Inequality
"Het bestond uit een hofstee, stallen, koetshuis, 
duifhuis, tuinen, boomgaarden, lanen, vĳvers en bossen, akkerland, 
een boerderĳ en een herberg. Het gezin zou er de zomers verblĳven. Een 
jaar later kocht hĳ een huis in de Korte Breedstraat, nu het Predikhe-
renkerkhof, met een koetshuis en stallen aan de Jacobĳnenstraat. Het 
huis was daarvoor van Johan Daniel d’ Ablaing geweest, de raad van de 
Staten van Utrecht en lid van de Staten-Generaal.",Colonial Exploitation & Economic Inequality
"Sitie Van Sitie is geen achternaam of geboortedatum bekend en hebben we 
geen beeltenis. Ze kwam van Zuid-Celebes (nu Sulawesi) in de Indone-
sische archipel en diende vanaf mei 1752 in het Utrechtse huishouden 
van Joan Gideon Loten (zie het artikel van Remco Raben), die een 
lange, succesvolle carrière had doorlopen binnen de voc, onder meer 
als gouverneur van Makassar. Hĳ had Sitie daar van een lokale vorst 
gekregen. Loten liet Sitie verschepen van Makassar naar Batavia, waar ze 
aankwam met ‘twaalf grote merriepaarden en eenendertig bergeenden",Colonial Exploitation & Economic Inequality
"Deze waren uit 
verschillende delen van Azië afkomstig en waren na overgang tot het 
katholicisme vrĳgelaten. Tot op de dag van vandaag herinnert de naam 
van een van de stadswĳken van Ambon, Mardika, aan dat verleden. De 
voc zou zelf in de decennia na de inname ook op grote schaal op de 
Molukken gebruikmaken van tot slaaf gemaakten. Maar zover was het nog niet toen Van der Haghen eind 1605 weer 
richting de Republiek vertrok. Hĳ vestigde zich wederom in Utrecht, 
dit keer in een huis op de hoek van de Oudegracht en de Vroetsteech 
(Drieharingstraat) tussen de Bakkersbrug en de Jansbrug, waar hĳ met 
zĳn vrouw en zoon woonde voordat hĳ in 1613 voor een derde keer naar 
Azië afreisde.",Colonial Exploitation & Economic Inequality
"NOTEN 
283
Cloon, Everhard van Harscamp, Joseph Elias van der Muelen, Hen-
drick van Asch van Wĳck, Hendrik van Soestdĳck en Johan Cyprianus 
Ewĳck. Deze laatste twee waren echter tegen die tĳd al overleden, 
waarna de aandelen hoogstwaarschĳnlĳk overgeërfd zĳn door familie-
leden.
26. Het Utrechts Archief (hierna: nl-uthua), Archief Notarissen in de stad 
Utrecht, 1560-1905, toegangsnummer 34-4, inv.nr. U182a004, aktenr. 27 
en inv.nr.",Colonial Exploitation & Economic Inequality
"In dat hartje van de domstad woonden en werkten 
Utrechtse regenten met grote investeringen in de slavernĳ, die daar 
net als hun notarissen hun zogenaamde ‘West-Indische zaken’ regelden. Aan de Kromme Nieuwegracht 29 woonde bĳvoorbeeld Daniël François 
Schas, die zich daar rond 1811 had gevestigd na een vĳftienjarig verblĳf in 
Suriname. Hĳ was afkomstig uit een Rotterdams-Haagse familie die al 
meerdere generaties plantagebezitters in Suriname had voortgebracht. Zĳn laatste plantage, Esthersrust, verkocht",Colonial Exploitation & Economic Inequality
"Zĳ lieten het beheer van de plantage over aan iemand 
die daarvoor werd gemachtigd. Deze ‘beheerder’ of ‘administrateur’ 
had vervolgens contact met de directeur van de plantage in Suriname. Bĳ de Utrechtse Compagnie ging dit ook zo: grootaandeelhouders als 
Godard van Tuyll van Serooskerken en vroedschapsleden Everhard van 
Harscamp en Jan Jacob van Mansvelt lieten de meeste beslissingen over 
aan de bewindhebbers van de compagnie. De bewindhebbers stelden 
vervolgens mensen aan die in de kolonie de werkzaamheden op de 
plantage overzagen, onder wie verschillende directeuren van de plantage 
en in één geval een timmerman. Die timmerman was Jan de Kivit, een 
Utrechter die in 1752 door bewindhebbers van de Compagnie aangesteld 
werd om als timmerman en ‘blankoffcier’ het eerste schip naar Suriname 
te pakken om op de plantage Utrecht te gaan werken.",Colonial Exploitation & Economic Inequality
"Na vertrek uit Nederland in 
april 1599 kwam de vloot in 1600 in Banten aan, een van de belangrĳkste 
handelscentra op het eiland Java. Van der Haghen voer met een aantal 
schepen door naar de Molukken, het productiegebied van de kruidnagel 
en nootmuskaat. Op Ambon, dat uit een noordelĳk en een zuidelĳk 
schiereiland bestaat, werden de Nederlanders welwillend ontvangen 
door de islamitische leiders van het noordelĳke schiereiland Hitu, dat 
op dat moment in een strĳd verwikkeld was met de Portugezen, die 
hun machtsbasis hadden op Leitimor, het zuidelĳke schiereiland. Daar 
stond ook een Portugees fort, midden in de stad Amboina (Ambon). Een 
deel van de Ambonese bevolking was gekerstend en werd als Portugees 
onderdaan beschouwd.",Colonial Exploitation & Economic Inequality
"De reden was dat de Staten-Generaal de voc grote financiële steun 
hadden toegezegd en de Staten van Utrecht, die daardoor belangheb-
bende waren geworden, de zaak in de gaten wilden houden. In de tweede 
plaats steunden de Staten in 1720 het plan om een Utrechtse Compagnie 
op te richten. Dit mondde uit in de aankoop van een koffieplantage in 
Suriname, de aankoop en exploitatie van een aantal slavenschepen en de 
bouw van een suikerraffinaderĳ op het Lucasbolwerk. In de hoogtĳdagen 
van de Utrechtse Compagnie was bĳna een kwart van de vroedschap 
aandeelhouder (zie het artikel van Matthias Lukkes). Maar de betrokkenheid reikte verder.",Colonial Exploitation & Economic Inequality
"Art Museum Utrecht 269
Academiegebouw 253
Accra 45
Achter Sint Pieter 29, 250
Ackersdĳck, Jan 28, 32, 193-201
acu 239
Adams, Henry 212, 220
Admiraliteit van Amsterdam 50 Admiraliteit van Zeeland 97
Aelst, Maria van 98
Afrika 14-16, 20, 45, 47, 49, 57, 67, 92, 
93, 144, 162, 188, 224, 233, 272 Afriyie, Jerry 269
Agatha, slaafgemaakte 73, 74
Agt, Dries van 257
Ain’t I A Woman 248
Akaboa, Eduard van 218, 219
Aktiecomité Surinaamse 
Arbeiders 247
Alexander, George William 195, 201
Alkmaar 59
Alteratie 116
Amboina (Ambon), stad 104
Ambon 20, 98, 103-108, 111, 218
Amerika 14-16, 19, 20, 27, 31, 45, 51, 
57, 65, 67, 74, 78, 126, 162, 179, 183, 
184, 223, 224, 233, 250
Amersfoort 104, 131, 218, 229
Amphioensociëteit 89
Amsterdam 10-12, 14, 30, 37, 40, 44, 
45, 59, 70, 77, 80, 87, 95, 96, 100, 106, 
110, 115-118, 120-125, 133, 134, 144, 149, 
164, 168, 195, 197, 203, 217, 218, 223, 
230, 235, 237, 240, 241, 248, 266, 270
Ancol 81, 82
Ande, Anderinho 100
Andriessen, Christiaan 223, 224
Angola 48, 126, 218 Angola, Maria Moor van 219
Anjou, Filips van 49",Colonial Exploitation & Economic Inequality
