sentence,topic,document
com petitie hoog aanbod altijd laag bovendien voerden europese koloniale machten gebied constant oorlog er interne geschillen wic waardoor aanvoer repu bliek afnam alles elkaar leidde honger slaafgemaak ten smokkelhandel aanzienlijke omvang name britten amerikanen,not-matched,Staat_slavernij.txt
suikerindustrie essequibo demerara werd gestimuleerd immigratie britten eilanden barbados antigua waar grond vruchtbaarheid verloor velen hen begonnen suikerplantages demerara rivier daartoe,not-matched,Staat_slavernij.txt
aanvankelijk werd demerara bestuurd essequibo kreeg comman deur eigen gouverneur raad kolonie,not-matched,Staat_slavernij.txt
gezegend vruchtbare grond groeide snel behulp brits kapitaal overscha duwde uiteindelijk zowel essequibo berbice nieuwe plantages wer den net essequibo vooral benedenrivier aangelegd wat slaafgemaakten betekende rooien bos leggen,not-matched,Staat_slavernij.txt
ter kering getij afbeulende werk,not-matched,Staat_slavernij.txt
veranderde landschap ingrijpend groeiende bevolking vanaf nam bevolking koloniën toe overweldigende meerderheid west afrikaanse afkomst precieze cijfers,not-matched,Staat_slavernij.txt
voorhanden telde essequibo rond slaafgemaakten europeanen paar later berbice vergelijk bare verhoudingen,not-matched,Staat_slavernij.txt
europeanen midden achttiende eeuw groeide inwoners snel vooravond grote slavenopstand hielden europeanen berbice zuid amerikanen afrikanen,not-matched,Staat_slavernij.txt
slavernij bestond bevolking essequibo demerara kolonisten liefst,not-matched,Staat_slavernij.txt
overgrote zwarte meerderheid kenmerkend meeste plantagekoloniën gebied waartoe wilde kust gerekend er daar,not-matched,Staat_slavernij.txt
voornamelijk koloniale slavernij wereldwijd slaafgemaakte mensen gemengde afkomst veelal gedwongen relaties europese mannen slaafgemaakte afrikaanse zuid amerikaanse vrouwen vrijwillige verhoudingen afrikanen oorspronkelijke bewoners erbarmelijke leef werkomstandigheden zware straffen constante voedseltekort,not-matched,Staat_slavernij.txt
zwarte bevolking leidde hoge sterfte cijfers slechts constante stroom nieuwe gevangenen west afrika kon zwarte bevolking peil houden groeien website,not-matched,Staat_slavernij.txt
slave voyages atlantische slaven reizen weergegeven hierdoor weten we nu zeventiende eeuw meeste gevangenen verscheept,not-matched,Staat_slavernij.txt
werden slavenkust huidige togo benin loango kust huidige zuid kameroen,not-matched,Staat_slavernij.txt
congo rivier achttiende eeuw belang rijkste verschepingspunten,not-matched,Staat_slavernij.txt
steeds vaker graankust huidige liberia ivoorkust aanvankelijk wic monopolie vervoeren nieuwe gevangenen wilde kust koloniën namen slaven handelaren,not-matched,Staat_slavernij.txt
taak omdat planters oren hypotheekschuld zaten,not-matched,Staat_slavernij.txt
hadden onvol credit zoveel nieuwe slaafgemaakten krijgen wilden vooral essequibo demerara werden slaafgemaakten gekocht via smokkelhandel,not-matched,Staat_slavernij.txt
historici logischerwijs lastig traceren wat ervaring betekende slaafgemaakten nauwelijks onderzocht,not-matched,Staat_slavernij.txt
nieuwe wereld werd middenpassage genoemd zo dertien procent gevangengenomen afrikanen,not-matched,Staat_slavernij.txt
overleefde mensonterende tocht volgepropte neder landse slavenschepen hoe langer men schip verbleef,not-matched,Staat_slavernij.txt
velen brachten maanden boord voordat oversteek zelfs begonnen hoe groter kans,not-matched,Staat_slavernij.txt
men zou overleven degenen tocht overleefden beschouwden,not-matched,Staat_slavernij.txt
mede scheepsmaatjes vaak familie eenmaal koloniën wilde kust aangekomen von den nieuwe scheidingen plaats mensen werden verloot planters slaafgemaakten reis hadden besteld terwijl anderen losse hand werden verkocht,not-matched,Staat_slavernij.txt
opnieuw werden mensen trau matiserende wijze hardhandig gescheiden nieuwe familie staat slavernij leven plantage eenmaal ter plaatse aangekomen moesten nieuwkomers opnieuw bestaan,Historical_colonialism/Slavery,Staat_slavernij.txt
opbouwen plantages zo groot wilde,not-matched,Staat_slavernij.txt
kust elders gebied varieerden vijf honderdvijftig mensen afrikanen,not-matched,Staat_slavernij.txt
moesten zich nieuw werkregime eigen maken nieuwe sociale verbindingen aangaan zich plaats,not-matched,Staat_slavernij.txt
bestaande plantagehiërarchie rangschikkingen gebaseerd gen der werk herkomst creolen,not-matched,Staat_slavernij.txt
kolonie geboren werden genoemd keken vaak neer mensen afrika kwamen afrikanen plantage mensen aantroffen eigen taal spraken moesten lokale creools leren alles terwijl trauma moest verwerken middenpassage hartver scheurende verlies familie thuisland toekomstverwachtingen algemeen pasten mensen afrikaanse gewoonten gebrui ken,Historical_colonialism/Slavery,Staat_slavernij.txt
flexibele dias poraculturen iedere volgende generatie aangepast werden nederlanders besteedden aandacht bekeren slaafge maakten,not-matched,Staat_slavernij.txt
er bestond vrijheid eigen geloof behouden,not-matched,Staat_slavernij.txt
terwijl sommige slaafgemaakte mannen opgeleid werden kuipers timmerlieden andere mannen vrouwen werkten bedienden schets afrikaanse vrouw,not-matched,Staat_slavernij.txt
hand kind draagzak geeft zorgende rol afrikaanse vrouwen weer,not-matched,Staat_slavernij.txt
demerara voortgezet werd koloniale slavernij wereldwijd huis zwoegde merendeel volwassen slaafgemaakten,not-matched,Staat_slavernij.txt
zes lange dagen per week brandende zon veld harde werk,not-matched,Staat_slavernij.txt
zware straffen regelmatige honger eisten tol,not-matched,Staat_slavernij.txt
continu zesde volwassenen staat werken,not-matched,Staat_slavernij.txt
vanwege ziekte ver wonding blijvende invaliditeit essequibo demerara werd veelal suiker verbouwd berbice merendeels koffie,not-matched,Staat_slavernij.txt
begon men pas laatste kwart achttiende eeuw dicht kust,not-matched,Staat_slavernij.txt
plantages leggen essequibo demerara midden achttiende eeuw gebeurd getij controle houden zodat velden zouden stromen moesten slaafgemaakten kanalen geulen graven dijken bouwen wat zwaar afmattend werk vrouwen zorgden zo goed,not-matched,Staat_slavernij.txt
zo kwaad mogelijk veld werk,not-matched,Staat_slavernij.txt
kinderen conform west afrikaanse gendernormen nieuwe wereld gangbaar bleven zwangere vrouwen konden begrip planters rekenen,not-matched,Staat_slavernij.txt
sterfte kinderen hoog ouders hadden autonomie kinderen voeden wilden creolen,not-matched,Staat_slavernij.txt
hadden betere kans eerste genera tie afrikanen,not-matched,Staat_slavernij.txt
stichten avonden zondag werkten slaafgemaakten eigen kost,not-matched,Staat_slavernij.txt
grondjes planters gebied bezuinigden kosten onderhoud slaafgemaakten,not-matched,Staat_slavernij.txt
stukje land geven waarop eigen voedsel konden verbouwen hoewel feite tweede dienst betekende betogen,not-matched,Staat_slavernij.txt
veldjes toch beschouwden iets positiefs konden er gewassen verbouwen,not-matched,Staat_slavernij.txt
gewend eigen landen slaafgemaak ten west afrika boer geweest,not-matched,Staat_slavernij.txt
tuintjes lagen vaak ver plantagehuis verschaften zekere mate autonomie producten konden gegeten verhandeld net opbrengst jacht visserij kippen eenden sommigen hiel den ondergrondse slaafgemaakte economie hieruit voortkwam wacht eveneens nieuwelingen leerden,not-matched,Staat_slavernij.txt
wat betekende slaafgemaakt kolonie gebieden waar vandaan kwamen bestond slavernij vele vormen algemeen rigide atlantische slavernij,Historical_colonialism/Slavery,Staat_slavernij.txt
waarin slaafgemaakten volledig eigendom slavenhouders net kinderen,not-matched,Staat_slavernij.txt
ieder ander bezit willekeur behandeld verhandeld konden staat slavernij tegenstelling spaanse franse overheden stelde staat nooit,not-matched,Staat_slavernij.txt
kinderen bezittingen er regels slavenhouders wat betreft behandeling slaafgemaak ten hoe mochten slaafgemaakten gestraft er conse quenties strafmaatregel dood veroorzaakte mogelijk vrij komen zo ja hoe soort zaken werd per kolonie stukje beetje geregeld,not-matched,Staat_slavernij.txt
via ad hoc verordeningen opgesteld gouverneur raad bestond lokale planters zoge naamde plakkaten werden vervolgens goedgekeurd,not-matched,Staat_slavernij.txt
functionarissen wic sociëteit berbice republiek regels maakten geweld ontmenselijking waarop slavernij berustte wettig sla vernij,not-matched,Staat_slavernij.txt
begin der tijden groot wereld bestond werd zodoende nederlands fenomeen terwijl merendeel slaafgemaakten zich noodgedwongen schik bestaan zich,not-matched,Staat_slavernij.txt
slaafgemaakten nam ver schillende vormen mensen deden alsof bevelen begrepen verrichtten werk,not-matched,Staat_slavernij.txt
rug sommigen namelijk jonge afrikaanse mannen liepen weg soms kortere tijd stoom af blazen geliefde andere plantage bezoeken soms voorgoed hoopten onafhankelijk bestaan,not-matched,Staat_slavernij.txt
jungle marrons suriname deden spanjaarden,not-matched,Staat_slavernij.txt
ontsnapte slaafgemaak ten zich katholicisme bekeerden vermeld,not-matched,Staat_slavernij.txt
maakten zuid amerikaanse geallieerden korte metten,not-matched,Staat_slavernij.txt
vele vluchtelingen slavenjagers brachten betaling,not-matched,Staat_slavernij.txt
koloniale gezag afgehakte geroosterde linkerhanden slacht offers,not-matched,Staat_slavernij.txt
mensen essequibo ontsnapten hadden beste kans spanjaarden,not-matched,Staat_slavernij.txt
klaagde gouver neur essequibo spanjaarden slaafgemaakten,not-matched,Staat_slavernij.txt
zo doorgaat ging voort zaak eindigen,not-matched,Staat_slavernij.txt
moest grotere afstand afleggen lijkt nemelijk mensen daar eerder onafhankelijk bestaan ter plekke zochten marrons,not-matched,Staat_slavernij.txt
suriname koloniale slavernij wereldwijd georganiseerd verzet er kwamen grootschalige collectieve vormen verzet regelmaat verliet mensen zelfs gehele plantagegemeen schap werkkamp bijvoorbeeld liepen achtendertig creoolse slaafgemaakten weg wic plantages poelwijk duinenberg essequibo wic hen tewerkgesteld,Historical_colonialism/Slavery,Staat_slavernij.txt
zilvermijnen graven slaafgemaakten wilden uitputtende gevaarlijke werk gege ven moment langer trokken zich terug eiland cayuni rivier pas zeven maanden onderhandelen stemden erin toe terug komen ruil pardon,not-matched,Staat_slavernij.txt
mijnarbeid meeste revoltes hadden gunstige werden kleine opstanden demerara hulp,not-matched,Staat_slavernij.txt
zuid amerika nen bedwongen berbice vond achttiende eeuw elk decennium poging plaats,not-matched,Staat_slavernij.txt
mensen werden meestal commando zuid amerikanen bereidwillige slaafgemaakten uitgezonden plantagehouders opgespoord gevangengenomen,not-matched,Staat_slavernij.txt
succesvolle vervolgingen zorgden ervoor er berbice essequibo demerara vrije marrongemeenschappen ontstonden alhoewel begon veranderen eind achttiende eeuw omvang volledige scala verzet kaart gebracht politieke strijd slaafgemaakten,not-matched,Staat_slavernij.txt
slavenhouders resulteerde zelden gewapend conflict grootschalig gewapend verzet moeilijk organiseren behalve haïti slaagde nergens meest succesvolle opstand drie koloniën vond plaats berbice feite langdurigste grootste revolte gehele gebied achttiende eeuw vóór revolutie saint domingue,not-matched,Staat_slavernij.txt
creolen namen hele kolonie gedurende leider zichzelf gouverneur kofi,not-matched,Staat_slavernij.txt
noemde streefde ernaar eigen staat creëren,not-matched,Staat_slavernij.txt
kolonie zou bestaan waarschijnlijk plan suiker verbouwen,not-matched,Staat_slavernij.txt
nieuwe land dwangarbeiders deed gedurende opstand stelde enkele maanden strijd zelfs berbice,not-matched,Staat_slavernij.txt
tweeën zuidelijke gedeelte zou mensen andere helft europeanen diplomatieke opening leidde briefwisseling gouverneur kofi gouverneur onderhandelingen liepen niets uiteindelijk wisten staat slavernij nederlanders opstand onderdrukken hulp,not-matched,Staat_slavernij.txt
soldaten republiek name assistentie cariben arawakken,not-matched,Staat_slavernij.txt
rebellen staten generaal maakten grote sommen geld vrij opstand geweld onderdrukken zowel financiële belangen notabelen redden omdat men vreesde vrijheids strijd zou slaan,not-matched,Staat_slavernij.txt
voornamelijk tekort bondgenoten kolonisten konden voedsel medicijnen,not-matched,Staat_slavernij.txt
militaire hulp krijgen buren republiek bovendien,not-matched,Staat_slavernij.txt
kregen cruciale hulp zuid amerikaanse partners,not-matched,Staat_slavernij.txt
niemand voorzag rebellen diorama viering,not-matched,Staat_slavernij.txt
tent du uitgevoerd rollenspel waarin muziek dans kritiek geuit,not-matched,Staat_slavernij.txt
dergelijke uitingen ongetwijfeld koloniën berbice essequibo demerara voorgekomen,not-matched,Staat_slavernij.txt
koloniale slavernij wereldwijd nieuwe geweren strijders toch duurde zomer nederlanders gehavende kolonie weer geheel handen hadden tijd derde,Historical_colonialism/Slavery,Staat_slavernij.txt
mogelijk vijfde slaaf gemaakten leven verloren hoe overlevenden,not-matched,Staat_slavernij.txt
wat bijna gelukt geschiedenis atlantische gebied er heel anders uitgezien plaats daarvan besefte regering steeds,not-matched,Staat_slavernij.txt
geld kostte opstanden marrons bestrijden,not-matched,Staat_slavernij.txt
ten gunste private ondernemingen sociëteit,not-matched,Staat_slavernij.txt
koloniën wilde kust inclusief suriname zich enkele gingen berbice essequibo,not-matched,Staat_slavernij.txt
koloniën brits pro brits ontevreden onvermogen bedrijfsleven voldoende kapitaal,not-matched,Staat_slavernij.txt
geld koloniën voerden grote aantallen slaafgemaakten negen tiende eeuw behoorden drie koloniën korte tijd meest winstgevende eigendommen groot brittannië archieven essequibo demerara berbice verkend historici lang geïnteresseerd geweest,not-matched,Staat_slavernij.txt
kleine europese minderheid plaats grote meerderheid mensen kleur veranderen nationaal archief den haag bronnen,not-matched,Staat_slavernij.txt
drie koloniën gedigitaliseerd inclusief stukken,not-matched,Staat_slavernij.txt
archief guyana georgetown the national archives kew,not-matched,Staat_slavernij.txt
